origem_ponto,origem_lat,origem_long,destino_ponto,destino_lat,destino_long
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
